cif,account_number,transaction_id,transaction_date,transaction_amount,transaction_channel,merchant_category,card_base
660753225497220,4261721454,633255726,5/26/2025,3882719,QRIS,F&B,Off-us
660753225497220,9950169564,898436544,6/7/2025,9677765,ATM,Transport,On-us
660753225497220,9950169564,498063722,9/27/2025,7499875,Internet,Utilities,On-us
660753225497220,9950169564,666836108,8/16/2025,9756567,E-Wallet,Travel,Off-us
660753225497220,9950169564,319263244,9/17/2025,5708065,Internet,Entertainment,On-us
660753225497220,9950169564,235800156,2/2/2025,1794147,Mobile,Retail,Off-us
660753225497220,9950169564,995763651,2/2/2025,7585094,Internet,F&B,On-us
660753225497220,9950169564,621767420,10/4/2025,346009,Mobile,Entertainment,Off-us
660753225497220,9950169564,198426658,2/2/2025,9705722,EDC,Transport,On-us
660753225497220,9950169564,867328900,1/9/2025,577986,Mobile,F&B,Off-us
660753225497220,9950169564,128485626,9/3/2025,4019790,ATM,Transport,Off-us
660753225497220,9950169564,402496784,7/10/2025,6626903,QRIS,F&B,On-us
660753225497220,9950169564,629495984,5/12/2025,9330556,QRIS,E-Commerce,Off-us
660753225497220,9950169564,234526404,8/16/2025,3925769,Internet,Transport,Off-us
660753225497220,9950169564,561101723,1/2/2025,535861,Mobile,Entertainment,Off-us
660753225497220,9950169564,502983216,10/20/2025,7953498,Internet,Retail,On-us
660753225497220,9950169564,900791337,9/20/2025,4558071,E-Wallet,Transport,On-us
660753225497220,9950169564,252286629,10/27/2025,4814693,EDC,E-Commerce,On-us
660753225497220,9950169564,342505970,6/7/2025,1909333,Internet,Travel,Off-us
549598705517067,5882184997,940161852,5/13/2025,5788374,ATM,F&B,Off-us
549598705517067,5882184997,977299483,5/18/2025,5318545,Internet,Travel,Off-us
549598705517067,5882184997,382431647,7/23/2025,787636,EDC,Transport,On-us
549598705517067,2681283269,676415376,4/22/2025,8768781,QRIS,E-Commerce,On-us
549598705517067,2681283269,610268129,2/15/2025,1171888,QRIS,Retail,On-us
549598705517067,2681283269,747618464,5/11/2025,2663326,EDC,Retail,On-us
549598705517067,2681283269,432457265,1/28/2025,2912037,Internet,Transport,On-us
549598705517067,2681283269,674915677,1/1/2025,8044199,EDC,Travel,On-us
549598705517067,2681283269,732360503,3/11/2025,9266457,Internet,E-Commerce,On-us
549598705517067,2681283269,317987112,7/9/2025,8506132,QRIS,Transport,Off-us
549598705517067,2681283269,589498705,1/5/2025,804554,ATM,Transport,Off-us
549598705517067,2681283269,811307975,1/17/2025,6153804,EDC,Utilities,Off-us
549598705517067,2681283269,714812145,6/2/2025,4285096,Internet,Utilities,Off-us
549598705517067,2681283269,483138856,4/14/2025,1495830,EDC,Retail,Off-us
549598705517067,2681283269,170499593,5/29/2025,9968144,EDC,F&B,Off-us
549598705517067,2681283269,853370052,10/5/2025,88227,Mobile,Retail,On-us
549598705517067,2681283269,517454597,8/13/2025,5437129,QRIS,Travel,Off-us
549598705517067,2681283269,852611692,9/11/2025,4442406,QRIS,Utilities,On-us
549598705517067,2681283269,798183444,4/22/2025,6183621,ATM,Retail,On-us
549598705517067,9625433765,863938797,7/6/2025,1504667,EDC,Utilities,On-us
549598705517067,9625433765,503474338,2/10/2025,3588436,Mobile,F&B,Off-us
549598705517067,9625433765,244991193,5/27/2025,6576052,QRIS,F&B,Off-us
549598705517067,9625433765,949785295,9/25/2025,5082258,QRIS,E-Commerce,Off-us
549598705517067,9625433765,929712644,8/3/2025,2136496,QRIS,Utilities,On-us
549598705517067,9625433765,453478336,5/17/2025,7375407,EDC,F&B,Off-us
549598705517067,9625433765,637977821,6/10/2025,3148696,Mobile,Utilities,On-us
549598705517067,9625433765,280861383,1/4/2025,861512,ATM,E-Commerce,Off-us
743600394972205,3509226356,726978072,10/8/2025,1764248,EDC,Retail,Off-us
743600394972205,3509226356,955602021,7/2/2025,7451341,QRIS,Entertainment,Off-us
743600394972205,2513127080,159739796,2/12/2025,9093741,QRIS,Travel,Off-us
743600394972205,2513127080,893677158,1/6/2025,9621546,Internet,E-Commerce,Off-us
743600394972205,2513127080,802190166,6/28/2025,6795923,E-Wallet,Travel,Off-us
743600394972205,2513127080,126260120,9/26/2025,3988437,EDC,Transport,On-us
743600394972205,2513127080,379627134,3/8/2025,7508343,EDC,Entertainment,On-us
743600394972205,2513127080,987375132,6/12/2025,9842451,Mobile,E-Commerce,Off-us
743600394972205,2513127080,646858254,1/29/2025,5186132,E-Wallet,F&B,Off-us
743600394972205,2513127080,945993778,9/3/2025,6258391,Internet,Entertainment,Off-us
743600394972205,2513127080,973074665,8/31/2025,7556363,ATM,Retail,Off-us
743600394972205,2513127080,739103779,9/7/2025,7904353,E-Wallet,Retail,Off-us
743600394972205,2513127080,354725832,10/11/2025,5562795,QRIS,Retail,Off-us
743600394972205,4763647000,174445668,6/24/2025,2483408,E-Wallet,Transport,Off-us
743600394972205,4763647000,505410398,1/2/2025,6843899,Internet,Retail,Off-us
743600394972205,4763647000,897863243,1/15/2025,7995744,QRIS,Travel,On-us
743600394972205,4763647000,529696760,2/14/2025,1952569,Internet,Retail,Off-us
743600394972205,4763647000,907137509,3/2/2025,3181102,Internet,E-Commerce,On-us
322243635701680,9556613885,438446412,5/21/2025,6753457,Mobile,Retail,Off-us
322243635701680,9556613885,214179032,7/14/2025,9960609,EDC,Retail,On-us
322243635701680,9556613885,997900938,9/6/2025,849969,ATM,Retail,On-us
322243635701680,9556613885,297422598,2/24/2025,4319779,Internet,Transport,On-us
322243635701680,9556613885,873115923,9/23/2025,659080,EDC,Travel,Off-us
322243635701680,9556613885,398916516,2/20/2025,8679173,ATM,Transport,On-us
322243635701680,9556613885,101162269,9/1/2025,4129234,Internet,Utilities,On-us
322243635701680,9556613885,616507700,2/11/2025,3535437,ATM,E-Commerce,On-us
322243635701680,9556613885,170479001,1/3/2025,9310345,EDC,Travel,Off-us
322243635701680,9556613885,124021811,1/13/2025,1420163,E-Wallet,F&B,Off-us
322243635701680,9556613885,304416067,1/13/2025,8635349,Internet,F&B,Off-us
322243635701680,9556613885,136248874,9/16/2025,8804781,Internet,Retail,Off-us
322243635701680,9556613885,617229087,9/14/2025,2524811,EDC,Entertainment,Off-us
322243635701680,9556613885,588897367,5/19/2025,1588360,E-Wallet,Retail,Off-us
322243635701680,9556613885,224154145,10/15/2025,2773469,Mobile,Retail,On-us
322243635701680,9556613885,903225720,2/26/2025,4919856,E-Wallet,Entertainment,On-us
322243635701680,9556613885,491553876,1/21/2025,4180532,QRIS,E-Commerce,On-us
582875964342170,3019906901,342814521,8/28/2025,1564187,ATM,F&B,Off-us
582875964342170,3019906901,423779686,6/11/2025,3046679,EDC,Entertainment,Off-us
582875964342170,3019906901,966459471,5/15/2025,7527990,ATM,E-Commerce,Off-us
582875964342170,3019906901,968245520,9/16/2025,9434166,Internet,Transport,On-us
582875964342170,3019906901,971850770,6/8/2025,9588837,E-Wallet,E-Commerce,On-us
582875964342170,3019906901,801128451,3/19/2025,5942196,Mobile,E-Commerce,Off-us
582875964342170,3019906901,811073477,7/23/2025,8816421,Mobile,Entertainment,Off-us
582875964342170,3019906901,976421795,4/8/2025,5674213,Mobile,Utilities,On-us
582875964342170,3019906901,664758421,9/26/2025,2393193,QRIS,E-Commerce,Off-us
582875964342170,3019906901,646282879,2/13/2025,9921892,QRIS,Entertainment,Off-us
582875964342170,3019906901,660361695,6/12/2025,8769690,ATM,Transport,Off-us
582875964342170,3019906901,531308834,6/16/2025,2802060,Internet,F&B,Off-us
582875964342170,3019906901,991368276,1/9/2025,2280383,Mobile,E-Commerce,On-us
582875964342170,3019906901,551044269,9/11/2025,1951312,Internet,Transport,On-us
582875964342170,3019906901,571656862,9/11/2025,5989668,QRIS,F&B,On-us
582875964342170,3019906901,157526702,4/3/2025,6133525,Internet,Utilities,Off-us
582875964342170,3019906901,804303221,2/15/2025,8700499,ATM,F&B,Off-us
582875964342170,3019906901,911780094,7/6/2025,7576906,E-Wallet,Travel,Off-us
582875964342170,3019906901,536293299,9/5/2025,2209561,QRIS,E-Commerce,On-us
582875964342170,3019906901,355464220,3/17/2025,8254152,ATM,F&B,Off-us
582875964342170,3019906901,334289577,5/20/2025,218177,Internet,F&B,On-us
582875964342170,3019906901,383229909,7/23/2025,9689310,E-Wallet,Transport,On-us
582875964342170,3019906901,957307859,2/23/2025,370730,Internet,Entertainment,On-us
201464703785753,5829026349,952503460,3/2/2025,9239662,Internet,Retail,Off-us
201464703785753,5829026349,916956079,9/6/2025,7326533,QRIS,F&B,On-us
201464703785753,5829026349,134851369,1/8/2025,404035,E-Wallet,E-Commerce,Off-us
201464703785753,5829026349,106664692,10/24/2025,2591863,E-Wallet,E-Commerce,Off-us
201464703785753,5829026349,888776940,8/4/2025,1990594,Internet,E-Commerce,Off-us
201464703785753,5829026349,532140803,10/8/2025,9892147,EDC,E-Commerce,Off-us
201464703785753,5829026349,904061421,10/11/2025,8532989,E-Wallet,E-Commerce,Off-us
201464703785753,5829026349,907471263,1/8/2025,5835633,Internet,Entertainment,Off-us
201464703785753,5829026349,367975923,7/14/2025,1000307,QRIS,Utilities,Off-us
201464703785753,5829026349,886066276,2/1/2025,5472918,EDC,Utilities,On-us
201464703785753,5829026349,804295621,9/4/2025,9483520,QRIS,Entertainment,On-us
707997636925486,7966563560,682172627,3/31/2025,4220422,Internet,Retail,Off-us
707997636925486,7966563560,474134408,10/19/2025,1571609,EDC,Entertainment,On-us
707997636925486,7966563560,397842732,6/10/2025,9916245,ATM,Entertainment,Off-us
707997636925486,7966563560,815170618,9/12/2025,6338464,Mobile,Transport,Off-us
707997636925486,7966563560,705967960,1/25/2025,8161583,Internet,Travel,Off-us
707997636925486,7966563560,751106179,9/15/2025,4323000,EDC,Transport,On-us
707997636925486,7966563560,990524507,4/12/2025,2848139,ATM,Utilities,Off-us
707997636925486,7966563560,934519301,1/28/2025,8144027,EDC,Transport,Off-us
707997636925486,7966563560,118155741,5/3/2025,5956576,Mobile,Travel,Off-us
707997636925486,7966563560,424157295,8/16/2025,5416527,Internet,Transport,On-us
707997636925486,7966563560,275782613,5/21/2025,6457967,E-Wallet,Entertainment,Off-us
707997636925486,7966563560,315841052,4/15/2025,4032755,Mobile,Entertainment,Off-us
707997636925486,7966563560,353828022,2/21/2025,9872707,Internet,Utilities,Off-us
707997636925486,7966563560,818242833,1/10/2025,1546743,Mobile,Travel,Off-us
707997636925486,7966563560,395493421,7/13/2025,8504664,Mobile,E-Commerce,On-us
707997636925486,7966563560,256929861,3/6/2025,9049751,EDC,Entertainment,On-us
707997636925486,7966563560,861413821,3/27/2025,7174756,EDC,Transport,On-us
707997636925486,7966563560,137776378,10/11/2025,5696305,Internet,Entertainment,Off-us
707997636925486,7966563560,945459020,4/21/2025,2583399,Mobile,F&B,On-us
707997636925486,7966563560,994564216,8/2/2025,5109070,EDC,Travel,Off-us
707997636925486,7966563560,797054997,1/29/2025,9034677,EDC,Travel,On-us
707997636925486,7966563560,482099860,4/28/2025,8584918,E-Wallet,E-Commerce,On-us
707997636925486,7966563560,827186683,1/1/2025,785542,QRIS,Transport,On-us
707997636925486,7966563560,782213499,7/16/2025,6474141,Internet,Entertainment,On-us
707997636925486,8883690777,655169448,4/8/2025,2537867,EDC,Entertainment,Off-us
707997636925486,8883690777,192432742,5/6/2025,5195298,Mobile,Travel,Off-us
707997636925486,8883690777,239649355,9/13/2025,9729838,ATM,F&B,On-us
707997636925486,8883690777,316538045,9/14/2025,3276095,E-Wallet,Utilities,Off-us
707997636925486,8883690777,611809840,3/31/2025,384309,QRIS,F&B,Off-us
707997636925486,8883690777,345597625,5/17/2025,5041677,QRIS,Travel,Off-us
707997636925486,8883690777,790376293,4/15/2025,1231417,ATM,Retail,On-us
707997636925486,8883690777,743947660,5/23/2025,9209632,EDC,E-Commerce,Off-us
707997636925486,8883690777,685188552,1/30/2025,4810599,QRIS,F&B,Off-us
707997636925486,8883690777,735541827,5/5/2025,2159599,QRIS,Entertainment,Off-us
707997636925486,8883690777,268373498,5/7/2025,1062141,QRIS,Transport,On-us
707997636925486,8883690777,706846282,10/24/2025,6009729,Mobile,Utilities,On-us
707997636925486,8883690777,539263186,1/3/2025,2261510,Mobile,F&B,Off-us
707997636925486,8883690777,480278604,6/18/2025,1959293,EDC,Travel,On-us
707997636925486,8883690777,991419446,4/10/2025,8909804,QRIS,Utilities,On-us
707997636925486,8883690777,453793014,1/22/2025,3231022,Internet,Entertainment,Off-us
707997636925486,8883690777,935303190,3/15/2025,9937917,EDC,Travel,Off-us
707997636925486,8883690777,830173946,5/27/2025,1825390,EDC,E-Commerce,On-us
707997636925486,2795292990,911512041,6/20/2025,7626633,Mobile,Utilities,Off-us
707997636925486,2795292990,581365861,8/25/2025,5558013,Internet,Travel,On-us
707997636925486,2795292990,622557361,7/22/2025,6306884,Mobile,Transport,Off-us
707997636925486,2795292990,499582478,2/4/2025,8158111,E-Wallet,Utilities,On-us
707997636925486,2795292990,413465881,5/26/2025,3250308,EDC,Transport,Off-us
707997636925486,2795292990,692390879,10/21/2025,8477689,ATM,Entertainment,On-us
707997636925486,2795292990,349829800,7/31/2025,6636389,Mobile,Utilities,Off-us
707997636925486,2795292990,910725067,4/27/2025,7462823,Internet,E-Commerce,Off-us
707997636925486,2795292990,716258596,10/3/2025,5722333,EDC,Travel,On-us
707997636925486,2795292990,220268137,1/8/2025,1493852,EDC,Entertainment,Off-us
707997636925486,2795292990,612392727,5/21/2025,2106607,QRIS,F&B,On-us
707997636925486,2795292990,309679527,9/20/2025,9130399,E-Wallet,Retail,On-us
707997636925486,2795292990,744250986,2/20/2025,752880,Mobile,F&B,Off-us
707997636925486,2795292990,742230552,7/21/2025,9579378,ATM,Retail,On-us
685458536065237,1963182411,142414239,4/14/2025,202949,QRIS,Entertainment,On-us
685458536065237,1963182411,758884217,2/10/2025,1562140,EDC,Entertainment,On-us
707954818298935,9224561454,871857884,4/12/2025,9533858,ATM,Retail,Off-us
707954818298935,9224561454,616935132,2/4/2025,982166,E-Wallet,F&B,Off-us
707954818298935,9224561454,966572426,5/10/2025,6608095,Mobile,Utilities,Off-us
707954818298935,9224561454,929637518,4/9/2025,7856615,EDC,Entertainment,Off-us
707954818298935,9224561454,405313208,7/2/2025,7679727,ATM,Retail,On-us
707954818298935,9224561454,691707333,9/2/2025,9366871,Mobile,Travel,Off-us
707954818298935,9224561454,825869267,9/16/2025,6593164,Internet,Utilities,Off-us
707954818298935,9224561454,806954926,1/21/2025,6123297,ATM,E-Commerce,On-us
707954818298935,9224561454,214825603,2/11/2025,4412069,Internet,Entertainment,Off-us
707954818298935,9224561454,364036184,1/10/2025,4617562,EDC,Travel,Off-us
707954818298935,9224561454,602169084,2/21/2025,4343206,ATM,E-Commerce,Off-us
707954818298935,9224561454,592245587,4/22/2025,4093568,EDC,Travel,On-us
707954818298935,9224561454,242388455,5/17/2025,5720476,E-Wallet,Travel,On-us
707954818298935,9224561454,897238387,3/4/2025,3006514,Internet,Transport,Off-us
707954818298935,9224561454,345494574,10/11/2025,4043838,QRIS,F&B,On-us
707954818298935,9224561454,566345608,2/20/2025,7947604,ATM,E-Commerce,Off-us
707954818298935,9224561454,710006735,6/12/2025,6940705,E-Wallet,Travel,On-us
707954818298935,9224561454,338097842,8/10/2025,7851814,QRIS,Retail,Off-us
707954818298935,9224561454,289448072,3/7/2025,5134520,ATM,Entertainment,Off-us
707954818298935,9224561454,672303351,10/3/2025,3455088,QRIS,E-Commerce,On-us
707954818298935,9224561454,991700314,5/2/2025,959189,Internet,Transport,On-us
707954818298935,7808045680,425901210,5/7/2025,4215663,E-Wallet,Travel,On-us
707954818298935,7808045680,361051240,8/19/2025,630766,E-Wallet,Retail,On-us
707954818298935,7808045680,143924785,9/25/2025,3327171,QRIS,Retail,On-us
707954818298935,7808045680,821120290,7/1/2025,8735021,Internet,Transport,Off-us
707954818298935,7808045680,689661659,10/5/2025,910037,Internet,F&B,On-us
707954818298935,7808045680,790304253,9/30/2025,4430378,Mobile,E-Commerce,Off-us
707954818298935,7808045680,894520736,3/5/2025,542402,E-Wallet,Travel,On-us
707954818298935,7808045680,515581316,4/21/2025,7786246,ATM,E-Commerce,Off-us
707954818298935,7808045680,625740953,10/3/2025,4172369,E-Wallet,Retail,On-us
707954818298935,7808045680,861612035,1/22/2025,5639083,E-Wallet,E-Commerce,On-us
707954818298935,7808045680,770783981,7/20/2025,6881512,Mobile,F&B,On-us
707954818298935,7808045680,219408902,3/7/2025,7586551,ATM,Transport,On-us
707954818298935,7808045680,965380444,6/9/2025,6614157,Internet,Transport,Off-us
707954818298935,7808045680,376871595,10/22/2025,6131593,Mobile,Entertainment,Off-us
707954818298935,7808045680,151332743,6/18/2025,223583,Mobile,E-Commerce,On-us
707954818298935,4926272096,696000031,7/16/2025,628440,E-Wallet,Transport,Off-us
707954818298935,4926272096,675821270,1/28/2025,3504130,EDC,F&B,On-us
707954818298935,4926272096,997035020,8/3/2025,5728767,QRIS,Retail,On-us
707954818298935,4926272096,591968671,5/29/2025,2146837,Mobile,Retail,On-us
707954818298935,4926272096,724656876,5/20/2025,9294438,Internet,Transport,On-us
707954818298935,4926272096,550139545,3/26/2025,1851575,EDC,E-Commerce,Off-us
901944082821226,8293356651,743977240,1/31/2025,8769165,EDC,Utilities,On-us
901944082821226,8293356651,815493054,1/11/2025,6587570,Internet,F&B,Off-us
901944082821226,8293356651,261391877,8/1/2025,2706176,Internet,E-Commerce,Off-us
901944082821226,8293356651,845379780,3/28/2025,9241946,E-Wallet,Entertainment,On-us
901944082821226,8293356651,194113957,6/29/2025,7425529,Mobile,Travel,On-us
901944082821226,8293356651,932123414,1/26/2025,3671820,EDC,E-Commerce,Off-us
901944082821226,8293356651,505010046,3/2/2025,7991527,E-Wallet,Travel,Off-us
901944082821226,8293356651,575247226,8/4/2025,403020,Mobile,Travel,Off-us
901944082821226,8293356651,258893981,5/7/2025,226773,QRIS,Utilities,On-us
901944082821226,8293356651,836149982,5/18/2025,6016542,ATM,Travel,On-us
901944082821226,8293356651,162390286,2/19/2025,1948348,EDC,Retail,Off-us
901944082821226,8293356651,461845397,6/8/2025,7571217,Internet,F&B,Off-us
901944082821226,8293356651,114802017,8/10/2025,6502988,QRIS,Utilities,On-us
901944082821226,6045083610,736205751,1/11/2025,7850816,E-Wallet,Utilities,On-us
901944082821226,6045083610,292995386,7/12/2025,5733607,Internet,E-Commerce,On-us
901944082821226,6045083610,675537070,5/6/2025,2787681,QRIS,Entertainment,On-us
901944082821226,6045083610,196503648,10/2/2025,6191096,E-Wallet,F&B,Off-us
901944082821226,6045083610,445783333,5/15/2025,5507970,Mobile,Transport,Off-us
901944082821226,6045083610,648742745,4/12/2025,7536721,Internet,E-Commerce,On-us
901944082821226,6045083610,451869830,8/22/2025,7626242,E-Wallet,F&B,Off-us
901944082821226,6045083610,665661059,8/18/2025,9885061,ATM,Travel,Off-us
901944082821226,6045083610,983949762,6/5/2025,8727518,E-Wallet,E-Commerce,On-us
901944082821226,6045083610,101160188,3/2/2025,8900574,E-Wallet,Transport,On-us
901944082821226,6045083610,270922580,7/28/2025,2404254,ATM,Transport,On-us
901944082821226,6045083610,421593627,9/8/2025,1360127,Mobile,Utilities,Off-us
901944082821226,6045083610,607726371,10/13/2025,6953138,E-Wallet,Utilities,On-us
901944082821226,6045083610,214910738,7/9/2025,9770533,Mobile,Entertainment,On-us
901944082821226,6045083610,231832557,10/8/2025,6373138,E-Wallet,F&B,Off-us
901944082821226,6045083610,365724104,1/29/2025,655926,Mobile,Utilities,On-us
901944082821226,6045083610,564155585,5/12/2025,1104289,EDC,F&B,Off-us
901944082821226,6045083610,855350750,10/13/2025,8139514,Mobile,F&B,Off-us
901944082821226,6045083610,831217133,1/5/2025,4716880,Mobile,Transport,On-us
901944082821226,6045083610,102624707,2/27/2025,5471981,QRIS,Entertainment,On-us
901944082821226,6045083610,520652030,3/1/2025,7469287,ATM,Transport,On-us
901944082821226,6045083610,135456845,10/21/2025,9985817,QRIS,E-Commerce,On-us
901944082821226,6045083610,553816105,3/18/2025,4945210,ATM,Entertainment,Off-us
901944082821226,6045083610,994699388,3/26/2025,8082504,ATM,Travel,Off-us
745681233907759,1322524758,889213494,4/15/2025,8895842,ATM,Retail,Off-us
745681233907759,1322524758,661156347,8/2/2025,2655680,ATM,Travel,Off-us
745681233907759,1322524758,886544809,9/15/2025,6020397,Mobile,F&B,On-us
745681233907759,1322524758,484285935,3/6/2025,451114,QRIS,Retail,Off-us
889707057926480,8035170333,657695080,5/15/2025,5755131,EDC,Retail,Off-us
889707057926480,8035170333,102866523,2/16/2025,4680869,Mobile,Entertainment,Off-us
889707057926480,8035170333,877604052,10/14/2025,7266946,Mobile,Entertainment,Off-us
889707057926480,8035170333,236447940,9/23/2025,5031993,QRIS,F&B,Off-us
889707057926480,8035170333,245318032,8/2/2025,7137767,QRIS,Travel,On-us
889707057926480,8035170333,498563105,8/24/2025,6972007,EDC,Transport,On-us
889707057926480,8035170333,460607653,9/26/2025,7469090,E-Wallet,Travel,Off-us
889707057926480,8035170333,615118148,10/21/2025,9697553,EDC,F&B,On-us
889707057926480,8035170333,400198095,1/29/2025,8085271,EDC,E-Commerce,Off-us
889707057926480,8035170333,766372065,4/8/2025,5964466,ATM,Retail,On-us
889707057926480,8035170333,935340985,3/25/2025,5184738,EDC,F&B,Off-us
889707057926480,8035170333,338621401,7/11/2025,8696312,Internet,Utilities,On-us
889707057926480,8035170333,525263291,10/3/2025,7146558,EDC,Utilities,Off-us
889707057926480,8035170333,399827113,9/19/2025,9150531,E-Wallet,Utilities,On-us
889707057926480,8035170333,732669285,8/2/2025,370522,QRIS,F&B,Off-us
889707057926480,8035170333,363470307,3/18/2025,3697661,E-Wallet,Transport,Off-us
889707057926480,9531583257,308114109,2/28/2025,7504939,EDC,E-Commerce,Off-us
889707057926480,9531583257,804201027,1/9/2025,5929943,ATM,E-Commerce,On-us
889707057926480,9531583257,751429653,4/11/2025,6057066,E-Wallet,Entertainment,Off-us
889707057926480,9531583257,956545830,1/3/2025,6602728,E-Wallet,Retail,Off-us
889707057926480,9531583257,249862084,6/4/2025,2228187,QRIS,Travel,Off-us
889707057926480,9531583257,553016037,2/12/2025,5511192,QRIS,F&B,On-us
889707057926480,9531583257,143537534,4/5/2025,8872443,EDC,Entertainment,On-us
889707057926480,9531583257,205384626,7/11/2025,9347402,QRIS,Entertainment,On-us
889707057926480,9531583257,774225337,5/8/2025,8934915,ATM,Utilities,Off-us
889707057926480,9531583257,347780248,5/28/2025,6200978,EDC,Retail,On-us
889707057926480,9531583257,241641869,1/26/2025,6760485,E-Wallet,Transport,On-us
889707057926480,9531583257,927400504,7/20/2025,1935323,ATM,Utilities,On-us
889707057926480,9531583257,532053840,6/5/2025,8499182,E-Wallet,Utilities,On-us
889707057926480,9531583257,874324273,6/24/2025,9256074,QRIS,Entertainment,On-us
889707057926480,9531583257,424394472,9/11/2025,1570431,Mobile,Transport,Off-us
889707057926480,9531583257,502989618,6/25/2025,6980199,E-Wallet,Transport,Off-us
889707057926480,8752479877,354422247,9/23/2025,6449335,QRIS,Utilities,Off-us
889707057926480,8752479877,991281289,2/5/2025,2432750,E-Wallet,Retail,On-us
889707057926480,8752479877,620938062,5/19/2025,8402230,QRIS,Retail,On-us
889707057926480,8752479877,199164176,3/6/2025,6073943,E-Wallet,E-Commerce,On-us
889707057926480,8752479877,231105846,1/4/2025,6004211,Mobile,E-Commerce,On-us
889707057926480,8752479877,885653020,6/30/2025,7604876,E-Wallet,Utilities,On-us
889707057926480,8752479877,360840761,10/9/2025,230830,ATM,Transport,On-us
889707057926480,8752479877,270822440,9/6/2025,7224326,Mobile,Travel,Off-us
889707057926480,8752479877,749194528,4/7/2025,8175628,EDC,E-Commerce,On-us
889707057926480,8752479877,933606012,5/21/2025,9691097,E-Wallet,Entertainment,On-us
889707057926480,8752479877,626606777,9/29/2025,4158931,EDC,E-Commerce,On-us
889707057926480,8752479877,380643336,4/2/2025,8503131,QRIS,Travel,On-us
889707057926480,8752479877,677762006,3/20/2025,3470397,E-Wallet,Travel,On-us
889707057926480,8752479877,266752495,9/14/2025,201428,Internet,F&B,On-us
889707057926480,8752479877,543695487,9/25/2025,4092021,EDC,Travel,On-us
889707057926480,8752479877,598847137,2/6/2025,7049881,Internet,Travel,Off-us
509129429039907,3207959768,652745219,3/12/2025,7398988,QRIS,E-Commerce,Off-us
509129429039907,3207959768,299878421,10/23/2025,2805348,E-Wallet,F&B,Off-us
509129429039907,3207959768,555192851,5/3/2025,6258909,Internet,Transport,Off-us
509129429039907,3207959768,789204860,3/12/2025,4139014,Mobile,Travel,On-us
509129429039907,3207959768,987785310,1/25/2025,2555486,E-Wallet,Travel,On-us
509129429039907,3207959768,806572474,6/8/2025,8300183,EDC,Entertainment,Off-us
509129429039907,3207959768,779935936,8/27/2025,8823912,E-Wallet,Travel,On-us
509129429039907,3207959768,785701985,8/1/2025,8830898,E-Wallet,Transport,Off-us
509129429039907,3207959768,550681258,4/19/2025,2015340,E-Wallet,Transport,On-us
509129429039907,3207959768,695328997,6/18/2025,3508385,EDC,Retail,On-us
509129429039907,3207959768,493136765,9/4/2025,9282703,Mobile,Transport,Off-us
509129429039907,3207959768,578664639,4/1/2025,8789091,QRIS,Transport,On-us
509129429039907,3207959768,173278366,6/13/2025,3426716,E-Wallet,E-Commerce,Off-us
509129429039907,3451795090,718064659,7/16/2025,3713100,QRIS,E-Commerce,On-us
509129429039907,3804582424,208413408,4/19/2025,1690786,E-Wallet,Retail,On-us
509129429039907,3804582424,826519625,10/8/2025,7605189,Mobile,Transport,On-us
509129429039907,3804582424,844646584,6/9/2025,5547142,Internet,Utilities,Off-us
509129429039907,3804582424,986597421,4/8/2025,3153927,E-Wallet,Travel,Off-us
509129429039907,3804582424,979099104,7/13/2025,9256640,QRIS,Travel,On-us
509129429039907,3804582424,971322329,8/5/2025,8613633,QRIS,F&B,Off-us
509129429039907,3804582424,576148298,8/4/2025,238897,ATM,Utilities,Off-us
509129429039907,3804582424,207512935,1/9/2025,179372,ATM,Travel,On-us
509129429039907,3804582424,822087085,10/9/2025,916522,Mobile,Transport,Off-us
509129429039907,3804582424,459900375,6/18/2025,609803,EDC,Transport,On-us
509129429039907,3804582424,802523339,1/18/2025,6520117,Internet,Travel,On-us
509129429039907,3804582424,779956559,9/26/2025,2605527,EDC,Utilities,Off-us
509129429039907,3804582424,492326996,7/8/2025,1365396,E-Wallet,F&B,Off-us
509129429039907,3804582424,593109951,3/11/2025,26202,ATM,Travel,On-us
509129429039907,3804582424,820206524,3/10/2025,5700642,ATM,E-Commerce,On-us
509129429039907,3804582424,684080245,6/10/2025,6245710,E-Wallet,Entertainment,Off-us
509129429039907,3804582424,478570991,4/27/2025,9568536,Internet,Transport,Off-us
509129429039907,3804582424,266001440,8/11/2025,7242198,Internet,Entertainment,On-us
509129429039907,3804582424,817032691,5/30/2025,4310209,E-Wallet,F&B,On-us
509129429039907,3804582424,762434333,5/22/2025,9361122,ATM,E-Commerce,Off-us
509129429039907,3804582424,516101229,6/15/2025,8674062,E-Wallet,E-Commerce,On-us
648040392259426,1025461497,544444428,7/18/2025,3800548,E-Wallet,Entertainment,Off-us
648040392259426,1530272022,289968515,3/12/2025,9511697,E-Wallet,Retail,Off-us
648040392259426,1530272022,306237466,2/14/2025,396018,Internet,E-Commerce,On-us
648040392259426,1530272022,986798299,3/13/2025,1326094,E-Wallet,Entertainment,On-us
648040392259426,1530272022,303335215,7/6/2025,9908498,ATM,Utilities,Off-us
648040392259426,1530272022,691728714,8/9/2025,7157124,Internet,Transport,Off-us
648040392259426,1530272022,248970798,6/13/2025,6570137,Mobile,E-Commerce,Off-us
648040392259426,1530272022,513368536,1/5/2025,866232,ATM,Retail,On-us
