cif,Jenis Kelamin,Umur,Range Umur,Status Pernikahan,Gaji,Range Gaji,Pendidikan,Kota,Tipe Customer,Nomor Rekening,Tipe Rekening,Tanggal Pembuatan Rekening,Channel Pembukaan Rekening,Transaction ID,Tanggal Transaksi,Nominal Transaksi,Channel Transaksi,Kategori Merchant,Card Base
945118117023945,Laki-Laki,55,45-59,Married,167118515,>100Jt,S3,Makassar,Reguler,5616642487,PAYROLL,4/4/2020,MOBILE BANKING,157651049,10/6/2025,1648240,QRIS,Transport,Off-us
561762742861811,Perempuan,41,35-44,Single,182763452,>100Jt,SMA,Makassar,Private,2973807964,PAYROLL,2/7/2018,MOBILE BANKING,336252531,2/18/2025,6245140,ATM,Travel,On-us
967000158715809,Perempuan,33,25-34,Married,32025773,15-50Jt,S2,Jakarta,Private,2057724759,TABUNGAN,7/1/2022,INTERNET BANKING,110946089,9/13/2025,1021699,Mobile,Travel,Off-us
745372178776601,Perempuan,22,<25,Single,193584594,>100Jt,S1,Jakarta,Private,6326410548,TABUNGAN,8/21/2019,BRANCH,132766849,6/3/2025,7408672,QRIS,Utilities,Off-us
490874822039711,Perempuan,47,45-59,Divorce,158995490,>100Jt,S2,Makassar,Reguler,5334333031,PAYROLL,12/12/2020,MOBILE BANKING,559135384,3/19/2025,7981530,Mobile,F&B,On-us
919093417959362,Laki-Laki,17,<25,Single,6325315,5-15Jt,S3,Surabaya,Private,8547069821,GIRO,10/3/2022,BRANCH,599604303,9/22/2025,7889994,Internet,E-Commerce,Off-us
521519901206148,Perempuan,62,>=60,Single,85226579,50-100Jt,S1,Medan,Priority,9560531698,DEPOSITO,2/19/2019,INTERNET BANKING,291362961,7/14/2025,6293595,Mobile,Transport,Off-us
680810115314904,Laki-Laki,19,<25,Divorce,124658202,>100Jt,S3,Jakarta,Private,1437032381,PAYROLL,1/14/2021,MOBILE BANKING,603987102,1/20/2025,9890661,E-Wallet,F&B,On-us
200195118338445,Laki-Laki,25,25-34,Married,7264423,5-15Jt,D3,Jakarta,Priority,5337961677,DEPOSITO,1/31/2019,BRANCH,572346406,1/3/2025,6959460,EDC,Utilities,Off-us
692557696468637,Perempuan,58,45-59,Single,120956921,>100Jt,SMA,Bandung,Reguler,5967614210,TABUNGAN,4/15/2018,MOBILE BANKING,848887511,2/5/2025,9385278,E-Wallet,F&B,Off-us
532459560004455,Laki-Laki,29,25-34,Divorce,23778286,15-50Jt,SMA,Medan,Reguler,1706805838,PAYROLL,6/16/2020,BRANCH,454142968,5/2/2025,6797747,E-Wallet,Transport,On-us
423640133626877,Perempuan,53,45-59,Single,46465574,15-50Jt,D3,Surabaya,Reguler,8652065960,PAYROLL,3/5/2020,INTERNET BANKING,382967637,10/4/2025,3737344,QRIS,Transport,Off-us
973337310067720,Laki-Laki,47,45-59,Married,91782879,50-100Jt,SMA,Jakarta,Private,5171357759,DEPOSITO,7/20/2024,BRANCH,120697810,1/8/2025,8624864,Mobile,Travel,On-us
707954818298935,Laki-Laki,60,>=60,Married,80859932,50-100Jt,D3,Bandung,Reguler,7808045680,TABUNGAN,12/28/2018,BRANCH,376871595,10/22/2025,6131593,Mobile,Entertainment,Off-us
948188156339167,Laki-Laki,54,45-59,Divorce,169654456,>100Jt,S2,Medan,Priority,4665606630,TABUNGAN,9/7/2024,BRANCH,845155516,10/10/2025,3479839,ATM,Entertainment,On-us
817180975668475,Laki-Laki,66,>=60,Married,88711044,50-100Jt,S2,Jakarta,Reguler,5895062567,GIRO,12/7/2020,INTERNET BANKING,955672952,6/26/2025,985363,ATM,Utilities,Off-us
991738358439257,Laki-Laki,63,>=60,Single,45955157,15-50Jt,S2,Medan,Private,9492369352,DEPOSITO,1/7/2021,BRANCH,329066395,6/27/2025,747965,Internet,Travel,Off-us
113108090945131,Laki-Laki,66,>=60,Single,148277588,>100Jt,S2,Jakarta,Reguler,5369218887,TABUNGAN,1/16/2019,BRANCH,861303057,4/14/2025,5642590,E-Wallet,F&B,Off-us
329409024826848,Perempuan,35,35-44,Married,24688293,15-50Jt,S3,Surabaya,Priority,9931469178,TABUNGAN,11/27/2019,BRANCH,293942611,9/15/2025,3316507,ATM,F&B,On-us
833938869321865,Laki-Laki,58,45-59,Divorce,97797607,50-100Jt,D3,Medan,Priority,8773967138,DEPOSITO,11/18/2021,INTERNET BANKING,149893594,1/6/2025,9197944,Mobile,Utilities,On-us
600025956763205,Laki-Laki,43,35-44,Single,66993927,50-100Jt,S2,Surabaya,Private,2138695715,TABUNGAN,5/29/2018,INTERNET BANKING,782949731,3/23/2025,5324097,EDC,F&B,Off-us
383267097747570,Laki-Laki,23,<25,Single,181260177,>100Jt,D3,Jakarta,Reguler,5767489795,TABUNGAN,12/5/2020,MOBILE BANKING,846457209,9/20/2025,6325682,ATM,Retail,On-us
481658632807714,Laki-Laki,49,45-59,Married,26507635,15-50Jt,S3,Bandung,Private,7816882458,DEPOSITO,11/28/2021,MOBILE BANKING,266871065,3/22/2025,5663751,EDC,Transport,On-us
264983843583118,Laki-Laki,68,>=60,Divorce,171761496,>100Jt,S3,Medan,Priority,9835317751,GIRO,10/5/2019,MOBILE BANKING,173355119,9/9/2025,7372159,E-Wallet,Retail,On-us
564781654008088,Perempuan,64,>=60,Divorce,55420967,50-100Jt,S1,Medan,Private,8507274923,TABUNGAN,6/24/2023,MOBILE BANKING,220491284,2/23/2025,5040545,EDC,Utilities,On-us
473233051888708,Perempuan,57,45-59,Single,102548437,>100Jt,S3,Medan,Reguler,1096931318,PAYROLL,11/7/2021,MOBILE BANKING,930904163,6/4/2025,5088989,ATM,Travel,Off-us
967000158715809,Perempuan,33,25-34,Married,32025773,15-50Jt,S2,Jakarta,Private,2057724759,TABUNGAN,7/1/2022,INTERNET BANKING,869454595,7/22/2025,2176758,Internet,E-Commerce,On-us
657038171478188,Laki-Laki,58,45-59,Married,199566088,>100Jt,SMA,Jakarta,Reguler,2412074791,DEPOSITO,7/1/2020,MOBILE BANKING,561270649,4/28/2025,5106244,QRIS,E-Commerce,On-us
861440668452034,Laki-Laki,38,35-44,Married,188429788,>100Jt,S3,Makassar,Private,5824616172,TABUNGAN,11/18/2023,BRANCH,411756408,7/3/2025,9922208,EDC,Retail,Off-us
524016341420188,Perempuan,63,>=60,Single,146397007,>100Jt,SMA,Medan,Private,1548137423,GIRO,9/20/2020,MOBILE BANKING,135990471,7/29/2025,2047372,QRIS,Utilities,Off-us
290042512539009,Laki-Laki,42,35-44,Divorce,51544005,50-100Jt,S2,Medan,Reguler,2692121909,GIRO,6/16/2019,BRANCH,429365362,3/14/2025,9290199,ATM,E-Commerce,On-us
873747401403380,Laki-Laki,34,25-34,Single,178899285,>100Jt,S1,Medan,Priority,9809688775,DEPOSITO,4/18/2020,BRANCH,877360493,6/14/2025,7265163,Mobile,Transport,On-us
162231920754937,Laki-Laki,50,45-59,Single,16855509,15-50Jt,S1,Medan,Reguler,2325567135,PAYROLL,4/23/2024,BRANCH,214290627,5/6/2025,5518092,Mobile,F&B,On-us
926614095029467,Laki-Laki,53,45-59,Divorce,9299492,5-15Jt,S2,Bandung,Reguler,5161685277,DEPOSITO,3/31/2022,MOBILE BANKING,192020288,3/7/2025,4029340,Mobile,E-Commerce,On-us
582875964342170,Perempuan,44,35-44,Divorce,21598124,15-50Jt,S1,Jakarta,Private,3019906901,TABUNGAN,4/21/2021,BRANCH,646282879,2/13/2025,9921892,QRIS,Entertainment,Off-us
519099494577796,Perempuan,69,>=60,Married,88654773,50-100Jt,SMA,Bandung,Private,8362499262,GIRO,8/1/2020,INTERNET BANKING,252671716,7/18/2025,4605632,E-Wallet,Utilities,On-us
186450687566725,Laki-Laki,53,45-59,Married,89179753,50-100Jt,S2,Surabaya,Private,8293779838,TABUNGAN,3/6/2024,BRANCH,695194311,10/20/2025,7986853,QRIS,Utilities,Off-us
122814832825275,Perempuan,30,25-34,Married,121746097,>100Jt,SMA,Bandung,Priority,9263830570,DEPOSITO,9/9/2019,BRANCH,479278984,1/28/2025,3440100,Internet,Transport,On-us
147996242057613,Perempuan,45,45-59,Divorce,175239383,>100Jt,SMA,Jakarta,Private,4840128267,DEPOSITO,7/19/2024,BRANCH,792271701,10/21/2025,1731584,EDC,Retail,On-us
551772135802738,Laki-Laki,68,>=60,Divorce,185509286,>100Jt,S2,Jakarta,Reguler,9278812935,GIRO,3/26/2020,INTERNET BANKING,299925999,8/25/2025,6641037,Mobile,Travel,Off-us
838000069993948,Laki-Laki,50,45-59,Married,40747492,15-50Jt,SMA,Medan,Reguler,4457950549,TABUNGAN,4/2/2024,MOBILE BANKING,478420940,1/17/2025,1082466,Internet,Transport,On-us
966141929438946,Laki-Laki,63,>=60,Divorce,129749717,>100Jt,SMA,Medan,Reguler,6597286356,PAYROLL,10/23/2021,INTERNET BANKING,581254755,6/3/2025,2396210,Internet,Retail,On-us
582308403064803,Perempuan,66,>=60,Divorce,4003171,<5Jt,S3,Makassar,Private,1664800955,PAYROLL,7/21/2023,MOBILE BANKING,376907481,5/29/2025,6420735,E-Wallet,Transport,Off-us
262112496906727,Perempuan,55,45-59,Single,186909424,>100Jt,S2,Makassar,Priority,9459182359,DEPOSITO,6/7/2022,INTERNET BANKING,804669678,4/21/2025,6746358,E-Wallet,F&B,Off-us
319004330256280,Laki-Laki,19,<25,Married,164241148,>100Jt,S2,Makassar,Priority,9886244434,TABUNGAN,3/24/2023,MOBILE BANKING,121241938,4/12/2025,2032010,Internet,Utilities,On-us
221340316718137,Laki-Laki,64,>=60,Married,135840025,>100Jt,SMA,Surabaya,Priority,6142118081,PAYROLL,2/3/2021,BRANCH,513637502,10/14/2025,5480871,ATM,Travel,Off-us
765731242786893,Perempuan,61,>=60,Divorce,50582023,50-100Jt,S3,Bandung,Reguler,6808654345,PAYROLL,7/27/2019,MOBILE BANKING,428636603,6/16/2025,8891885,Mobile,E-Commerce,On-us
521408819477603,Perempuan,36,35-44,Married,151009977,>100Jt,S1,Surabaya,Priority,8473319523,TABUNGAN,4/29/2021,INTERNET BANKING,456463635,6/17/2025,3695384,EDC,E-Commerce,Off-us
944315754399839,Perempuan,31,25-34,Married,158949526,>100Jt,D3,Jakarta,Private,3201498092,DEPOSITO,3/12/2023,MOBILE BANKING,684421013,10/7/2025,498868,Internet,Transport,Off-us
336293229782274,Laki-Laki,36,35-44,Married,136872126,>100Jt,SMA,Surabaya,Priority,6345752761,GIRO,12/24/2018,MOBILE BANKING,399875862,8/28/2025,4386626,EDC,Entertainment,On-us
611622884961985,Laki-Laki,35,35-44,Married,184854770,>100Jt,S3,Bandung,Priority,6641342315,GIRO,3/25/2018,INTERNET BANKING,817765450,6/21/2025,2269796,Internet,Transport,On-us
230164260487430,Laki-Laki,22,<25,Married,20503547,15-50Jt,SMA,Bandung,Priority,7529346550,PAYROLL,7/10/2019,BRANCH,641329242,2/13/2025,6094499,E-Wallet,Transport,On-us
146341633703352,Laki-Laki,51,45-59,Divorce,81002445,50-100Jt,S2,Surabaya,Reguler,4736217556,TABUNGAN,8/31/2022,BRANCH,827044170,6/14/2025,5331704,E-Wallet,Retail,On-us
438700943590729,Perempuan,53,45-59,Married,172359979,>100Jt,SMA,Jakarta,Priority,9217559700,PAYROLL,2/20/2024,MOBILE BANKING,951060073,7/12/2025,5897896,Internet,Transport,On-us
894326198405886,Laki-Laki,68,>=60,Divorce,111393598,>100Jt,S3,Bandung,Private,6073292875,PAYROLL,8/16/2024,BRANCH,884918435,10/2/2025,474571,Internet,Transport,Off-us
554745143318758,Laki-Laki,26,25-34,Married,62963387,50-100Jt,SMA,Jakarta,Reguler,2037669571,DEPOSITO,11/14/2018,BRANCH,154790138,5/14/2025,1214045,QRIS,Transport,Off-us
183569004708861,Perempuan,33,25-34,Married,26387092,15-50Jt,S3,Jakarta,Private,6925927017,TABUNGAN,8/2/2018,BRANCH,512065996,6/2/2025,3345082,ATM,Entertainment,On-us
786185480395004,Laki-Laki,62,>=60,Divorce,147887163,>100Jt,D3,Makassar,Reguler,6333654459,TABUNGAN,10/23/2023,INTERNET BANKING,238840628,1/1/2025,4819539,Internet,F&B,Off-us
449256506736319,Perempuan,68,>=60,Married,155925384,>100Jt,S3,Medan,Priority,1410985899,PAYROLL,3/12/2021,BRANCH,973496419,6/1/2025,8204793,ATM,Entertainment,Off-us
933859322227016,Laki-Laki,37,35-44,Married,90814287,50-100Jt,S2,Surabaya,Private,9300209533,GIRO,6/1/2019,BRANCH,887603319,4/21/2025,5827938,ATM,Utilities,Off-us
186450687566725,Laki-Laki,53,45-59,Married,89179753,50-100Jt,S2,Surabaya,Private,2237860965,DEPOSITO,5/18/2020,INTERNET BANKING,482871822,7/6/2025,4993102,Internet,Transport,On-us
556507137803844,Perempuan,19,<25,Divorce,117446326,>100Jt,S1,Makassar,Private,2083487517,GIRO,2/12/2024,MOBILE BANKING,474041572,1/24/2025,5064193,ATM,Entertainment,Off-us
338765154197204,Perempuan,46,45-59,Married,131036268,>100Jt,S2,Bandung,Priority,3452027125,GIRO,11/6/2023,BRANCH,355899763,6/23/2025,9586499,E-Wallet,Retail,On-us
873085022037949,Perempuan,50,45-59,Married,154284046,>100Jt,S1,Surabaya,Priority,5919951522,GIRO,7/25/2024,BRANCH,387461981,4/26/2025,5883543,Mobile,Utilities,Off-us
700385238817595,Laki-Laki,43,35-44,Single,134127426,>100Jt,D3,Bandung,Priority,3817504373,TABUNGAN,10/28/2019,INTERNET BANKING,459614010,1/9/2025,7391129,E-Wallet,E-Commerce,Off-us
257487997409813,Laki-Laki,65,>=60,Married,74926775,50-100Jt,D3,Jakarta,Private,5143023631,TABUNGAN,1/17/2024,MOBILE BANKING,559927160,1/17/2025,1669653,QRIS,F&B,Off-us
933859322227016,Laki-Laki,37,35-44,Married,90814287,50-100Jt,S2,Surabaya,Private,5064175042,DEPOSITO,3/15/2021,MOBILE BANKING,530895586,2/25/2025,4688559,E-Wallet,Utilities,Off-us
188557638680062,Perempuan,39,35-44,Married,85188677,50-100Jt,S3,Bandung,Private,7686595823,GIRO,1/12/2018,BRANCH,607623200,9/1/2025,202186,ATM,F&B,On-us
897255913749823,Perempuan,48,45-59,Divorce,39183569,15-50Jt,S1,Surabaya,Reguler,3725306795,GIRO,7/30/2024,BRANCH,160783982,1/21/2025,6863292,EDC,Transport,On-us
438239030614004,Laki-Laki,68,>=60,Divorce,139277113,>100Jt,S1,Bandung,Priority,7440812045,GIRO,8/7/2020,INTERNET BANKING,118110003,2/27/2025,4043380,QRIS,Entertainment,On-us
274510973515790,Laki-Laki,31,25-34,Married,163185370,>100Jt,S1,Makassar,Reguler,6455677407,TABUNGAN,8/7/2023,BRANCH,138634922,3/14/2025,8360022,Internet,Retail,On-us
423640133626877,Perempuan,53,45-59,Single,46465574,15-50Jt,D3,Surabaya,Reguler,6028411384,DEPOSITO,10/23/2018,MOBILE BANKING,910198060,10/11/2025,6471868,Mobile,E-Commerce,On-us
926614095029467,Laki-Laki,53,45-59,Divorce,9299492,5-15Jt,S2,Bandung,Reguler,5161685277,DEPOSITO,3/31/2022,MOBILE BANKING,421125645,6/4/2025,9658489,E-Wallet,F&B,Off-us
406336375248160,Laki-Laki,21,<25,Married,20848408,15-50Jt,S2,Jakarta,Reguler,7111207888,PAYROLL,9/13/2023,MOBILE BANKING,520924604,6/3/2025,2540516,Mobile,E-Commerce,Off-us
946872760915266,Perempuan,64,>=60,Married,192074497,>100Jt,S3,Medan,Private,8647065296,TABUNGAN,11/12/2023,INTERNET BANKING,790874485,5/15/2025,3893838,QRIS,Travel,On-us
547462338361601,Laki-Laki,52,45-59,Single,31044174,15-50Jt,S2,Jakarta,Private,9753040137,TABUNGAN,9/24/2024,BRANCH,223564669,3/18/2025,1721706,Mobile,F&B,On-us
188515033415066,Perempuan,53,45-59,Single,144159991,>100Jt,S3,Makassar,Reguler,3306067844,TABUNGAN,7/2/2018,BRANCH,546195927,5/9/2025,9138105,Mobile,Utilities,On-us
197336199749832,Perempuan,33,25-34,Single,45106078,15-50Jt,S1,Bandung,Reguler,6389104649,GIRO,1/7/2022,INTERNET BANKING,205534851,3/12/2025,4075290,Mobile,Entertainment,Off-us
612588809570155,Perempuan,55,45-59,Divorce,64658869,50-100Jt,S2,Bandung,Priority,4906480937,DEPOSITO,9/30/2018,BRANCH,786041720,1/24/2025,3242540,Mobile,F&B,On-us
490874822039711,Perempuan,47,45-59,Divorce,158995490,>100Jt,S2,Makassar,Reguler,1187522257,DEPOSITO,1/13/2020,BRANCH,517179763,9/8/2025,9077183,Internet,Utilities,On-us
289255769123503,Laki-Laki,59,45-59,Divorce,38908279,15-50Jt,S1,Makassar,Priority,9400540133,PAYROLL,2/22/2022,MOBILE BANKING,905113612,10/17/2025,5036223,Mobile,Retail,Off-us
491990284379939,Perempuan,22,<25,Married,197128440,>100Jt,S1,Jakarta,Priority,7794059593,PAYROLL,3/2/2023,BRANCH,413253124,1/17/2025,9539992,Mobile,Transport,Off-us
573600017247252,Perempuan,25,25-34,Single,182301837,>100Jt,S1,Jakarta,Priority,4167151602,TABUNGAN,6/8/2023,INTERNET BANKING,299722741,3/28/2025,5838028,Internet,Retail,On-us
582308403064803,Perempuan,66,>=60,Divorce,4003171,<5Jt,S3,Makassar,Private,2093772547,PAYROLL,4/25/2020,BRANCH,835061813,4/28/2025,322154,QRIS,Retail,On-us
265332091407661,Perempuan,34,25-34,Single,136082837,>100Jt,SMA,Makassar,Reguler,3624325599,DEPOSITO,9/30/2022,MOBILE BANKING,275637046,6/24/2025,9852404,E-Wallet,Transport,On-us
421006105642624,Laki-Laki,34,25-34,Single,167441205,>100Jt,S1,Medan,Priority,6299658153,TABUNGAN,9/2/2023,INTERNET BANKING,577155806,7/29/2025,5945752,Internet,Utilities,Off-us
330566313388134,Laki-Laki,62,>=60,Divorce,167015441,>100Jt,S3,Jakarta,Private,9107021635,TABUNGAN,8/19/2019,MOBILE BANKING,975862460,4/1/2025,3810658,EDC,Utilities,On-us
187230052047674,Laki-Laki,68,>=60,Married,160535124,>100Jt,S2,Makassar,Private,6724977717,DEPOSITO,9/29/2022,INTERNET BANKING,846784844,1/30/2025,481072,QRIS,F&B,Off-us
554745143318758,Laki-Laki,26,25-34,Married,62963387,50-100Jt,SMA,Jakarta,Reguler,2037669571,DEPOSITO,11/14/2018,BRANCH,893377267,8/25/2025,8529259,ATM,Utilities,On-us
438700943590729,Perempuan,53,45-59,Married,172359979,>100Jt,SMA,Jakarta,Priority,9217559700,PAYROLL,2/20/2024,MOBILE BANKING,982923354,1/21/2025,4837171,EDC,Utilities,Off-us
680075562001911,Laki-Laki,48,45-59,Single,21333734,15-50Jt,S3,Makassar,Priority,6571492210,PAYROLL,8/17/2018,MOBILE BANKING,344470189,8/7/2025,8011447,ATM,F&B,On-us
439102991175427,Perempuan,51,45-59,Divorce,161946576,>100Jt,S2,Medan,Reguler,9696298936,DEPOSITO,10/22/2020,MOBILE BANKING,377837050,10/23/2025,4824257,Internet,Travel,Off-us
657038171478188,Laki-Laki,58,45-59,Married,199566088,>100Jt,SMA,Jakarta,Reguler,2412074791,DEPOSITO,7/1/2020,MOBILE BANKING,712739802,6/14/2025,9384987,Mobile,F&B,Off-us
763392449456562,Laki-Laki,67,>=60,Single,110583175,>100Jt,S1,Surabaya,Reguler,3203649860,DEPOSITO,9/7/2022,INTERNET BANKING,428149161,8/17/2025,5301047,Mobile,Entertainment,Off-us
341592856328099,Perempuan,55,45-59,Divorce,17578363,15-50Jt,D3,Bandung,Private,7550486098,PAYROLL,9/26/2024,INTERNET BANKING,371584993,10/26/2025,3307407,ATM,Utilities,Off-us
201037929336372,Perempuan,53,45-59,Married,78495233,50-100Jt,S1,Medan,Private,1540910927,PAYROLL,2/24/2022,BRANCH,765543195,8/9/2025,3457293,Mobile,Retail,On-us
332124278210144,Perempuan,32,25-34,Married,69329075,50-100Jt,D3,Surabaya,Private,2469679392,PAYROLL,5/13/2021,BRANCH,764460995,6/29/2025,5737723,QRIS,E-Commerce,Off-us
114034634097465,Perempuan,54,45-59,Single,25148023,15-50Jt,S3,Makassar,Reguler,8281733399,DEPOSITO,9/24/2020,MOBILE BANKING,123672428,3/1/2025,2982974,Internet,Entertainment,Off-us
979895556735208,Perempuan,46,45-59,Single,114337125,>100Jt,D3,Medan,Priority,7043724648,TABUNGAN,2/9/2020,MOBILE BANKING,256504866,5/19/2025,443821,EDC,E-Commerce,On-us
591982655173504,Laki-Laki,60,>=60,Divorce,42683871,15-50Jt,S2,Jakarta,Private,7406965665,TABUNGAN,1/24/2023,MOBILE BANKING,370879790,4/4/2025,3186244,QRIS,Utilities,On-us
640343353325149,Perempuan,41,35-44,Married,83969656,50-100Jt,S1,Jakarta,Private,2340580766,GIRO,7/25/2024,MOBILE BANKING,612537501,9/2/2025,9850186,QRIS,Travel,Off-us
188524928991832,Laki-Laki,41,35-44,Divorce,182861125,>100Jt,S1,Makassar,Private,3057263281,TABUNGAN,10/26/2020,BRANCH,198597464,5/2/2025,1430436,Internet,Transport,On-us
514902354141807,Perempuan,25,25-34,Divorce,126657050,>100Jt,S2,Bandung,Priority,5367849124,DEPOSITO,3/17/2024,INTERNET BANKING,935801370,10/19/2025,6261547,EDC,Travel,On-us
844819244967846,Laki-Laki,52,45-59,Single,145385435,>100Jt,S2,Jakarta,Reguler,1987491895,DEPOSITO,3/8/2023,INTERNET BANKING,131424851,10/1/2025,6636835,Internet,Retail,Off-us
973337310067720,Laki-Laki,47,45-59,Married,91782879,50-100Jt,SMA,Jakarta,Private,6348433914,PAYROLL,1/1/2024,BRANCH,833077917,3/3/2025,6095194,Internet,F&B,On-us
677709551591986,Laki-Laki,36,35-44,Divorce,29906511,15-50Jt,S1,Makassar,Priority,7832718561,PAYROLL,7/2/2018,BRANCH,722098261,8/7/2025,5980462,Mobile,Utilities,On-us
712933484304271,Laki-Laki,68,>=60,Single,63348918,50-100Jt,D3,Makassar,Reguler,3859226032,PAYROLL,6/25/2020,BRANCH,781838852,7/31/2025,9955693,EDC,Travel,Off-us
319004330256280,Laki-Laki,19,<25,Married,164241148,>100Jt,S2,Makassar,Priority,1242242007,TABUNGAN,9/7/2022,INTERNET BANKING,231587115,4/5/2025,4021965,ATM,Retail,Off-us
200195118338445,Laki-Laki,25,25-34,Married,7264423,5-15Jt,D3,Jakarta,Priority,1234115583,TABUNGAN,3/23/2024,MOBILE BANKING,860727164,5/11/2025,1490845,EDC,E-Commerce,On-us
116376425508216,Laki-Laki,31,25-34,Divorce,3131936,<5Jt,SMA,Medan,Private,1192205951,DEPOSITO,9/8/2022,BRANCH,356618135,8/17/2025,7269233,E-Wallet,E-Commerce,Off-us
901944082821226,Perempuan,53,45-59,Divorce,48278419,15-50Jt,D3,Surabaya,Private,8293356651,TABUNGAN,4/3/2020,MOBILE BANKING,836149982,5/18/2025,6016542,ATM,Travel,On-us
710087468018447,Laki-Laki,59,45-59,Divorce,182406473,>100Jt,D3,Jakarta,Priority,4962418329,PAYROLL,6/26/2021,INTERNET BANKING,931574477,2/16/2025,2520709,Internet,Entertainment,Off-us
606861720088965,Perempuan,29,25-34,Divorce,92948213,50-100Jt,S3,Surabaya,Priority,9031286305,PAYROLL,8/5/2019,INTERNET BANKING,241767659,6/27/2025,8036290,Mobile,Utilities,On-us
161836776874579,Perempuan,44,35-44,Divorce,43483087,15-50Jt,S1,Bandung,Priority,1368982315,PAYROLL,2/17/2020,INTERNET BANKING,632585938,7/27/2025,2634868,EDC,F&B,On-us
386288376540156,Perempuan,41,35-44,Divorce,77798069,50-100Jt,S2,Medan,Private,4587282472,PAYROLL,7/2/2022,BRANCH,637223102,5/27/2025,4944481,ATM,Transport,Off-us
586417809678254,Laki-Laki,37,35-44,Divorce,195102351,>100Jt,S1,Jakarta,Reguler,5988379838,GIRO,9/21/2023,INTERNET BANKING,946003636,7/8/2025,3521033,Internet,Retail,Off-us
402324996820073,Perempuan,57,45-59,Divorce,194043666,>100Jt,S1,Medan,Reguler,4703700283,GIRO,3/28/2024,INTERNET BANKING,807035136,2/20/2025,8304051,E-Wallet,E-Commerce,On-us
324303297108354,Perempuan,52,45-59,Single,89247296,50-100Jt,D3,Jakarta,Priority,3805857190,TABUNGAN,6/12/2021,INTERNET BANKING,435882769,3/31/2025,8560461,EDC,F&B,On-us
743314507058524,Laki-Laki,26,25-34,Married,43365237,15-50Jt,S3,Medan,Reguler,7494370996,TABUNGAN,9/9/2019,MOBILE BANKING,280644747,7/10/2025,4279798,Internet,Utilities,On-us
686210300562751,Perempuan,25,25-34,Single,123142815,>100Jt,SMA,Bandung,Private,1204368250,PAYROLL,6/22/2018,INTERNET BANKING,721596877,5/22/2025,3367327,ATM,Transport,On-us
532904790615647,Laki-Laki,25,25-34,Single,181077811,>100Jt,SMA,Jakarta,Private,6176239360,TABUNGAN,10/8/2018,INTERNET BANKING,788907538,8/7/2025,7805581,Mobile,Retail,On-us
524016341420188,Perempuan,63,>=60,Single,146397007,>100Jt,SMA,Medan,Private,9204554808,GIRO,10/27/2021,MOBILE BANKING,998665136,3/22/2025,2798698,Mobile,Retail,On-us
664719648251255,Perempuan,65,>=60,Single,140504821,>100Jt,S3,Bandung,Priority,5296691916,GIRO,7/22/2019,INTERNET BANKING,436761278,5/13/2025,752585,ATM,Entertainment,On-us
916489892108950,Perempuan,21,<25,Divorce,114485907,>100Jt,SMA,Jakarta,Private,3773515053,TABUNGAN,10/6/2019,BRANCH,527007105,9/18/2025,835348,Internet,E-Commerce,On-us
270787825594253,Laki-Laki,63,>=60,Single,120887756,>100Jt,S2,Jakarta,Reguler,1699118028,DEPOSITO,4/23/2020,MOBILE BANKING,741002367,7/1/2025,596457,E-Wallet,Travel,Off-us
263649188602588,Perempuan,67,>=60,Married,182722030,>100Jt,S2,Jakarta,Reguler,5252973394,GIRO,3/5/2021,INTERNET BANKING,424254255,2/24/2025,3350572,QRIS,Entertainment,On-us
688512660378972,Perempuan,41,35-44,Married,90116625,50-100Jt,D3,Medan,Private,8182314644,DEPOSITO,3/27/2023,INTERNET BANKING,519496596,4/22/2025,1682526,Internet,Transport,Off-us
893622389017913,Laki-Laki,54,45-59,Single,176866627,>100Jt,D3,Bandung,Private,8178634419,PAYROLL,8/14/2018,MOBILE BANKING,296964626,2/5/2025,8950157,Mobile,Entertainment,Off-us
972542840415577,Laki-Laki,61,>=60,Single,102463911,>100Jt,S1,Jakarta,Reguler,3095515370,GIRO,11/13/2022,BRANCH,689087864,1/6/2025,8096538,ATM,Retail,On-us
335735489845369,Perempuan,53,45-59,Married,116378925,>100Jt,SMA,Surabaya,Private,2351320869,GIRO,9/11/2020,INTERNET BANKING,142351489,2/21/2025,5302451,EDC,Retail,On-us
329409024826848,Perempuan,35,35-44,Married,24688293,15-50Jt,S3,Surabaya,Priority,9071948615,PAYROLL,5/25/2021,MOBILE BANKING,224634223,8/11/2025,1936796,E-Wallet,Transport,Off-us
573600017247252,Perempuan,25,25-34,Single,182301837,>100Jt,S1,Jakarta,Priority,7681034558,TABUNGAN,8/8/2020,INTERNET BANKING,862025305,3/13/2025,5214704,EDC,Retail,On-us
720004815084629,Laki-Laki,67,>=60,Single,6033349,5-15Jt,D3,Makassar,Priority,4519288587,PAYROLL,10/9/2020,BRANCH,383345193,9/29/2025,807784,QRIS,Transport,On-us
747725883619354,Laki-Laki,54,45-59,Single,37867175,15-50Jt,S2,Medan,Reguler,5263294261,PAYROLL,11/13/2022,BRANCH,826404494,6/13/2025,2784332,QRIS,Entertainment,On-us
120394245051121,Laki-Laki,55,45-59,Married,59193692,50-100Jt,S1,Jakarta,Priority,6281978018,DEPOSITO,1/29/2021,INTERNET BANKING,339080571,8/26/2025,5859089,QRIS,Transport,Off-us
